1288,2873,606,778,3.71,1.73,9.39,HELLO
1289,2872,606,777,3.84,2.23,9.45,HELLO
1289,2872,606,777,3.41,2.48,9.15,HELLO
1289,2872,606,778,3.33,2.27,9.25,HELLO
1290,2872,606,777,3.65,2.26,9.08,HELLO
1290,2872,606,778,3.29,2.27,9.18,HELLO
1290,2872,606,778,3.30,2.20,8.83,HELLO
1291,2872,605,777,3.15,2.37,9.23,HELLO
1290,2873,606,777,3.37,2.46,9.52,HELLO
1290,2874,608,776,2.92,2.60,9.79,HELLO
1289,2873,607,776,2.83,2.74,9.75,HELLO
1288,2873,608,776,2.81,2.89,9.69,HELLO
1288,2874,609,776,2.78,2.75,9.69,HELLO
1288,2873,609,776,2.72,2.82,9.61,HELLO
1289,2874,609,775,2.63,2.72,9.54,HELLO
1289,2875,610,775,2.63,2.79,9.31,HELLO
1289,2876,610,775,2.71,2.80,9.50,HELLO
1290,2875,609,775,3.11,2.83,9.23,HELLO
1290,2874,609,775,3.14,2.69,9.08,HELLO
1290,2874,609,776,3.16,2.56,8.91,HELLO
1289,2874,609,776,3.27,2.42,9.11,HELLO
1289,2873,608,776,3.26,2.22,8.88,HELLO
1289,2873,608,776,3.14,2.33,9.06,HELLO
1290,2873,608,776,2.84,2.11,9.58,HELLO
1290,2873,606,775,2.90,1.87,9.65,HELLO
1290,2874,606,776,3.16,1.83,9.69,HELLO
1291,2874,605,776,3.36,1.72,9.76,HELLO
1291,2874,605,775,3.65,1.69,9.40,HELLO
1291,2875,605,775,3.49,1.94,9.06,HELLO
1291,2874,605,774,3.22,1.93,9.17,HELLO
1291,2874,605,774,3.39,1.90,9.61,HELLO
1290,2873,607,774,3.59,1.68,9.64,HELLO
1290,2873,607,773,3.46,1.84,9.78,HELLO
1290,2874,607,773,3.20,1.74,9.49,HELLO
1289,2874,606,772,3.30,1.97,9.69,HELLO
1289,2874,606,772,2.92,1.94,9.60,HELLO
1288,2874,606,771,2.99,2.10,9.76,HELLO
1288,2873,607,773,2.91,2.12,9.57,HELLO
1289,2873,607,772,2.74,2.24,9.51,HELLO
1288,2873,609,773,2.90,2.21,9.43,HELLO
1289,2872,609,773,3.08,2.32,9.24,HELLO
1290,2872,608,773,3.02,2.27,8.89,HELLO
1289,2871,608,774,3.08,2.30,9.08,HELLO
1288,2871,608,774,3.34,2.32,9.07,HELLO
1289,2870,608,775,3.27,2.15,9.28,HELLO
1289,2869,608,775,3.28,2.02,9.49,HELLO
1290,2870,606,775,3.28,2.03,9.40,HELLO
1289,2871,607,775,3.27,1.85,9.48,HELLO
1289,2871,608,775,3.33,1.81,9.37,HELLO
1290,2871,610,775,3.45,1.91,9.23,HELLO
1290,2871,611,774,3.30,1.82,9.17,HELLO
1290,2872,611,775,3.63,1.84,9.00,HELLO
1289,2873,610,774,3.67,1.77,8.96,HELLO
1289,2873,609,774,4.26,1.77,8.90,HELLO
1289,2873,608,775,4.49,1.61,9.10,HELLO
1289,2873,607,775,4.52,1.44,9.05,HELLO
1289,2873,607,775,3.88,1.79,9.23,HELLO
1289,2874,608,774,3.68,1.87,9.25,HELLO
1288,2874,609,774,3.43,1.98,9.28,HELLO
1288,2874,608,774,3.35,1.96,9.10,HELLO
1287,2874,608,774,3.29,1.98,9.07,HELLO
1286,2874,607,774,3.37,1.89,9.61,HELLO
1286,2874,608,774,3.67,1.59,9.44,HELLO
1285,2874,608,775,3.74,1.77,9.75,HELLO
1285,2875,608,775,3.88,1.74,9.00,HELLO
1285,2874,606,775,3.49,1.90,8.70,HELLO
1285,2874,607,774,3.03,2.05,9.11,HELLO
1285,2873,607,775,3.22,2.08,9.32,HELLO
1285,2873,607,775,3.36,1.90,9.41,HELLO
1285,2873,609,774,3.39,1.86,9.68,HELLO
1285,2874,609,774,3.84,1.81,9.17,HELLO
1284,2873,610,774,4.05,1.82,8.85,HELLO
1285,2873,608,775,3.74,1.83,8.86,HELLO
1286,2874,607,774,3.49,1.93,9.03,HELLO
1287,2874,608,774,3.32,1.98,9.24,HELLO
1286,2874,609,774,3.37,1.98,9.18,HELLO
1287,2874,609,774,3.23,2.14,9.11,HELLO
1287,2874,608,773,3.28,2.08,9.02,HELLO
1287,2875,607,773,3.40,1.97,9.08,HELLO
1287,2875,606,773,3.58,2.08,9.35,HELLO
1287,2875,608,773,3.28,2.01,9.47,HELLO
1287,2875,607,773,2.89,2.18,10.02,HELLO
1288,2876,606,773,2.84,2.29,10.07,HELLO
1289,2958,606,773,2.51,2.39,10.16,HELLO
1289,2960,605,773,2.35,2.27,10.05,HELLO
1289,3042,604,772,2.57,2.49,10.01,HELLO
1290,3043,603,773,2.86,2.28,9.72,HELLO
1290,3044,603,773,2.90,2.15,9.64,HELLO
1289,3124,602,774,3.03,2.18,9.49,HELLO
1295,4095,571,767,-9.12,-0.12,3.06,I
1295,4095,570,767,-9.13,-0.71,3.68,I
1295,4095,570,768,-9.03,-0.77,3.86,I
1296,4095,570,768,-8.64,-0.52,3.76,I
1296,4095,570,769,-8.42,-0.26,4.17,I
1295,4095,569,768,-8.29,-0.11,4.30,I
1294,4095,571,768,-8.86,0.21,4.17,I
1294,4095,571,767,-8.96,0.60,3.73,I
1295,4095,571,767,-8.94,0.67,4.08,I
1293,4095,572,766,-8.60,0.80,4.25,I
1294,4095,573,765,-8.44,0.64,3.93,I
1293,4095,574,765,-9.02,0.44,4.31,I
1293,4095,572,765,-8.68,-0.09,4.13,I
1292,4095,572,764,-8.97,-0.61,4.22,I
1292,4095,573,764,-8.59,-0.36,4.58,I
1292,4095,573,764,-8.65,-0.36,3.85,I
1293,4095,572,765,-8.65,-0.43,4.16,I
1292,4095,571,765,-8.55,-0.46,4.18,I
1291,4095,571,765,-7.81,-0.08,4.08,I
1291,4095,571,765,-8.24,-0.06,3.83,I
1291,4095,571,767,-8.31,0.02,4.07,I
1292,4095,571,766,-9.68,-0.68,4.13,I
1292,4095,571,766,-8.95,-0.78,4.39,I
1292,4095,572,766,-9.07,-0.66,4.31,I
1292,4095,570,768,-9.32,0.21,3.58,I
1292,4095,571,769,-8.95,0.38,3.78,I
1293,4095,570,769,-9.05,0.45,3.60,I
1293,4095,572,770,-8.66,0.33,3.62,I
1293,4095,571,771,-9.11,1.15,3.28,I
1293,4095,571,772,-9.55,0.79,3.32,I
1293,4095,573,772,-9.44,0.16,3.72,I
1292,4095,574,772,-9.08,0.87,3.16,I
1293,4095,575,772,-8.82,0.81,2.95,I
1293,4095,576,772,-8.99,1.07,3.08,I
1293,4015,576,771,-9.20,0.83,3.02,I
1293,4015,576,769,-9.62,0.82,3.20,I
1293,4015,575,770,-10.05,0.70,3.70,I
1294,4015,574,771,-10.18,0.74,3.79,I
1293,4015,575,770,-10.15,1.21,3.79,I
1293,4015,575,770,-9.22,1.41,3.19,I
1293,4015,576,770,-8.67,1.60,3.46,I
1294,4015,577,770,-8.35,2.06,3.38,I
1294,4015,576,770,-8.19,2.16,3.49,I
1294,4015,578,768,-8.45,2.21,3.60,I
1295,4015,579,767,-8.41,2.34,3.70,I
1294,4015,578,767,-8.43,2.19,3.98,I
1294,4015,577,766,-8.32,1.47,4.56,I
1294,4015,578,766,-8.32,1.29,4.79,I
1294,4015,577,766,-7.89,0.95,4.58,I
1294,4095,578,767,-8.19,0.98,4.87,I
1295,4095,578,767,-8.14,1.02,4.91,I
1295,4095,578,765,-8.31,1.35,4.82,I
1295,4095,579,764,-8.36,1.57,4.47,I
1295,4095,578,765,-8.36,1.72,4.35,I
1296,4095,578,765,-8.14,1.36,4.40,I
1295,4095,577,765,-7.83,0.73,4.53,I
1295,4095,578,766,-7.77,0.39,5.13,I
1295,4095,578,765,-7.91,0.51,4.83,I
1295,4095,579,767,-8.17,1.19,4.09,I
1295,4095,578,768,-8.63,1.68,3.87,I
1295,4095,578,769,-8.97,1.73,3.71,I
1296,4095,578,769,-9.15,1.60,3.67,I
1296,4095,577,769,-9.06,1.53,3.57,I
1297,4095,576,769,-8.83,1.45,3.65,I
1297,4095,576,769,-8.77,1.24,3.86,I
1296,4095,575,770,-8.96,0.99,4.06,I
1296,4095,575,771,-9.01,0.96,3.76,I
1295,4095,575,772,-9.13,0.97,3.58,I
1296,4095,574,773,-9.63,0.78,3.90,I
1296,4095,574,774,-9.57,0.87,3.96,I
1296,4095,574,774,-9.46,0.72,3.74,I
1297,4095,573,773,-9.39,0.61,3.70,I
1296,4095,573,774,-9.03,0.38,3.86,I
1296,4095,572,774,-9.01,0.13,3.74,I
1296,4095,573,772,-8.71,0.15,3.64,I
1296,4095,572,772,-8.83,-0.06,3.99,I
1296,4095,573,772,-8.77,-0.04,3.80,I
1296,4095,574,770,-9.03,-0.14,3.91,I
1295,4095,575,770,-9.10,-0.10,3.90,I
1295,4095,576,770,-9.00,-0.17,4.06,I
1296,4095,577,770,-9.02,-0.21,3.80,I
1295,4095,577,771,-8.68,-0.23,3.83,I
1296,4095,576,770,-8.59,-0.20,3.84,I
1296,4095,577,771,-8.51,-0.27,3.84,I
1295,4095,577,770,-8.58,-0.28,3.90,I
1296,4095,578,770,-8.76,-0.39,3.97,I
1295,4095,577,770,-9.05,-0.39,3.84,I
1295,4095,577,769,-8.98,-0.15,3.76,I
1295,4095,577,768,-8.96,-0.16,3.78,I
1295,4095,576,768,-8.88,-0.14,3.71,I
1295,4095,576,769,-8.77,-0.25,3.77,I
1295,4095,575,769,-8.88,-0.26,3.62,I
1295,4095,575,769,-8.88,-0.25,3.53,I
1296,4095,573,770,-8.77,-0.41,3.45,I
1296,4095,572,770,-9.00,-0.41,3.59,I
1295,4095,573,770,-9.11,-0.44,3.48,I
1296,4095,572,769,-9.09,-0.24,3.35,I
1294,4095,574,769,-9.13,-0.14,3.05,I
1294,4095,574,767,-9.08,0.06,3.05,I
1294,4095,573,767,-9.05,-0.04,3.17,I
1294,4095,573,767,-8.95,-0.07,3.26,I
1294,4095,573,767,-9.44,0.05,3.13,I
1294,4095,574,767,-9.59,-0.14,3.24,I
1294,4095,574,768,-9.65,-0.27,3.11,I
1294,4095,575,768,-9.75,-0.03,3.10,I
1294,4095,573,768,-9.45,-0.10,3.05,I
1293,4095,574,768,-9.29,-0.16,3.11,I
1292,4095,574,768,-9.39,-0.23,3.10,I
1292,4095,575,768,-9.33,-0.19,3.15,I
1292,4095,575,768,-9.20,-0.10,3.00,I
1292,4095,574,768,-9.28,-0.23,3.13,I
1292,4095,573,769,-9.16,-0.28,3.38,I
1293,4095,573,768,-9.21,-0.37,3.25,I
1293,4095,573,769,-9.25,-0.33,3.40,I
1293,4095,575,769,-9.14,-0.51,3.39,I
1292,4095,574,770,-9.03,-0.51,3.38,I
1292,4095,574,770,-8.97,-0.60,3.52,I
1292,4095,573,771,-9.10,-0.55,3.38,I
1293,4095,572,771,-9.42,-0.64,3.76,I
1292,4095,573,772,-9.62,-0.59,3.69,I
1292,4095,574,772,-9.77,-0.35,3.72,I
1293,4095,574,773,-9.69,-0.01,3.49,I
1293,4095,574,773,-9.80,0.17,3.62,I
1293,4095,574,773,-9.50,0.49,3.54,I
1293,4095,574,774,-9.19,0.72,3.45,I
1293,4095,575,774,-8.70,0.86,3.59,I
1293,4095,575,774,-8.58,0.77,3.72,I
1293,4095,575,773,-8.26,0.93,3.45,I
1293,4095,575,772,-8.33,0.77,3.41,I
1293,4095,574,772,-8.16,0.74,3.49,I
1294,4095,575,772,-8.40,0.62,3.69,I
1294,4095,576,773,-8.49,0.57,3.62,I
1294,4095,577,772,-8.85,0.57,3.89,I
1294,4095,578,773,-8.67,0.62,3.82,I
1295,4095,577,773,-8.61,0.64,3.86,I
1295,4095,578,773,-8.82,0.46,3.77,I
1295,4095,578,774,-8.78,0.64,3.86,I
1295,4095,578,773,-8.94,0.52,3.88,I
1296,4095,578,773,-8.71,0.42,4.12,I
1296,4095,578,772,-8.71,0.35,4.09,I
1297,4095,578,773,-8.60,0.28,4.20,I
1297,4095,578,773,-8.69,0.17,4.37,I
1297,4095,578,775,-8.63,0.15,4.14,I
1298,4095,578,775,-8.76,0.31,4.15,I
1298,4095,577,776,-8.93,0.38,4.09,I
1298,4095,576,776,-8.72,0.54,3.98,I
1298,4095,575,776,-8.84,0.40,4.00,I
1298,4095,574,776,-8.73,0.34,3.98,I
1298,4095,573,776,-8.90,0.26,3.89,I
1298,4095,573,776,-8.87,0.41,4.21,I
1298,4095,572,776,-8.97,0.51,4.15,I
1298,4095,572,776,-9.07,0.70,4.08,I
1298,4095,573,777,-9.10,0.77,3.86,I
1298,4095,574,777,-9.03,0.76,4.08,I
1297,4095,574,776,-8.83,0.77,4.11,I
1296,4095,575,776,-8.43,1.23,4.36,I
1296,4095,574,777,-8.28,2.04,4.93,I
1296,4095,575,776,-8.44,1.82,4.40,I
1294,4095,576,776,-8.43,1.58,3.63,I
1294,4095,577,775,-8.37,1.10,3.60,I
1294,4095,577,776,-8.75,0.75,3.69,I
1294,4095,579,776,-8.79,0.73,3.67,I
1293,4095,580,776,-9.20,0.47,3.86,I
1293,4095,579,776,-9.01,0.59,4.02,I
1293,4095,579,775,-9.11,0.32,4.15,I
1293,4095,580,775,-8.80,0.45,4.13,I
1293,4095,580,774,-8.88,0.29,4.11,I
1293,4095,580,773,-8.76,0.50,4.25,I
1293,4095,580,773,-8.84,0.55,4.09,I
1293,4095,579,774,-8.69,0.73,4.11,I
1292,4095,580,774,-8.63,0.81,3.97,I
1292,4095,581,775,-8.70,0.92,4.12,I
1292,4095,581,774,-8.74,1.04,4.13,I
1293,4095,580,774,-8.45,1.30,4.05,I
1294,4095,580,774,-8.84,1.22,4.00,I
1295,4095,580,774,-8.87,1.26,4.08,I
1294,4095,579,773,-8.99,1.07,3.86,I
1295,4095,579,773,-8.82,0.85,3.72,I
1294,4095,580,772,-8.81,0.62,3.72,I
1295,4095,581,773,-8.67,0.37,3.76,I
1295,4095,581,773,-8.49,0.36,3.58,I
1295,4095,581,773,-8.43,0.64,3.58,I
1295,4095,581,774,-8.76,0.89,3.15,I
1295,4095,580,774,-9.14,1.30,3.43,I
1295,4095,579,774,-9.25,1.44,3.40,I
1297,4095,578,774,-9.17,1.53,3.59,I
1296,4095,578,773,-8.89,1.67,3.71,I
1296,4095,578,774,-8.97,1.72,3.86,I
1296,4095,578,774,-9.13,1.47,3.94,I
1296,4095,579,774,-9.05,1.41,4.12,I
1296,4095,578,774,-9.25,1.09,4.02,I
1296,4095,578,775,-8.96,1.11,3.96,I
1295,4095,578,776,-9.03,1.06,3.77,I
1295,4095,578,775,-8.92,1.09,3.60,I
1295,4095,578,775,-8.90,1.01,3.48,I
1296,4095,578,775,-8.75,1.01,3.61,I
1295,4095,578,775,-8.71,0.92,3.51,I
1296,4095,578,775,-8.87,0.85,3.61,I
1296,4095,579,775,-8.76,0.75,3.51,I
1296,4095,580,774,-8.86,0.66,3.45,I
1295,4095,581,774,-8.67,0.76,3.41,I
1295,4095,582,775,-8.85,0.74,3.41,I
1295,4095,583,775,-8.80,0.80,3.48,I
1294,4095,582,775,-8.73,0.67,3.35,I
1294,4095,583,775,-8.79,0.45,3.39,I
1294,4095,583,774,-8.68,0.11,3.46,I
1294,4095,583,774,-8.65,0.03,3.31,I
1295,4095,583,774,-8.59,0.13,3.00,I
1294,4095,582,775,-9.28,0.45,3.26,I
1294,4095,582,775,-9.78,0.59,3.51,I
1293,4095,581,775,-9.91,0.87,3.24,I
1293,4095,582,775,-9.74,0.68,3.08,I
1294,4095,582,773,-9.54,0.49,3.13,I
1294,4095,580,774,-9.52,0.35,3.33,I
1294,4095,581,774,-9.43,0.14,3.35,I
1294,4095,580,773,-9.33,0.51,3.43,I
1295,4095,578,773,-9.28,0.48,3.44,I
1295,4095,577,773,-9.43,0.48,3.16,I
1295,4095,577,772,-9.43,0.27,3.59,I
1296,4095,577,772,-9.23,0.43,3.21,I
1296,4095,577,773,-9.09,0.36,3.19,I
1295,4095,576,772,-9.04,0.40,3.21,I
1295,4095,574,772,-8.87,0.18,3.53,I
1295,4095,575,771,-8.73,0.13,3.46,I
1296,4095,575,771,-8.91,-0.18,3.69,I
1297,4095,575,771,-8.89,-0.39,4.04,I
1297,4095,576,772,-8.97,-0.28,3.82,I
1296,4095,575,773,-8.99,-0.29,3.79,I
1296,4095,576,772,-8.99,-0.25,3.99,I
1296,4095,575,772,-8.79,-0.13,3.64,I
1295,4095,574,773,-8.88,-0.02,3.58,I
1294,4095,575,773,-9.06,0.35,3.50,I
1294,4095,575,774,-9.02,0.71,3.29,I
1294,4095,577,774,-9.11,0.87,3.18,I
1294,4095,576,775,-8.95,1.07,3.14,I
1294,4095,576,775,-9.06,0.84,3.30,I
1295,4095,578,776,-7.23,2.38,3.82,I
1294,4095,580,776,-8.67,1.06,2.77,I
1294,4095,579,776,-9.13,0.88,3.39,I
1294,4095,578,776,-8.99,0.86,3.59,I
1292,4095,579,777,-8.99,0.49,3.75,I
1292,4095,578,777,-9.11,0.47,3.77,I
1293,4095,578,776,-8.80,0.73,3.63,I
1293,4095,577,776,-8.98,0.80,3.59,I
1293,4095,579,775,-8.92,0.80,3.50,I
1293,4095,579,775,-9.24,0.62,3.62,I
1294,4095,579,774,-9.13,0.54,3.81,I
1293,4095,580,774,-8.92,0.78,3.73,I
1293,4095,579,774,-8.79,0.67,3.54,I
1293,4095,579,774,-8.90,0.39,3.61,I
1293,4095,580,773,-8.80,0.57,3.62,I
1293,4095,580,773,-8.84,0.41,3.79,I
1294,4095,579,772,-9.04,0.23,3.91,I
1294,4095,580,773,-8.98,0.40,3.47,I
1294,4095,580,772,-9.00,0.43,3.68,I
1295,4095,579,772,-8.81,0.50,3.77,I
1295,4095,580,772,-8.85,0.68,3.61,I
1295,4095,580,772,-8.81,0.68,3.52,I
1295,4095,581,773,-8.35,0.71,3.73,I
1295,4095,582,773,-9.09,0.45,3.53,I
1295,4095,583,773,-9.06,0.68,3.49,I
1296,4095,583,774,-9.05,0.84,3.32,I
1296,4095,583,773,-9.11,0.82,3.54,I
1296,4095,582,772,-8.43,0.91,2.95,I
1296,4095,581,772,-9.01,0.84,2.79,I
1295,4095,580,773,-9.71,0.59,2.97,I
1295,4095,580,772,-9.61,0.34,3.02,I
1295,4095,581,773,-9.42,0.03,3.27,I
1294,4095,581,772,-9.36,0.08,3.29,I
1294,4095,581,772,-9.26,0.05,2.85,I
1293,4095,581,771,-9.54,-0.00,3.40,I
1293,4095,580,771,-9.40,0.29,2.94,I
1292,4095,579,771,-9.41,0.48,2.94,I
1292,4095,579,770,-9.11,0.50,2.90,I
1292,4095,578,770,-9.07,0.69,2.96,I
1292,4095,577,771,-9.02,0.68,2.85,I
1292,4095,577,771,-8.89,0.82,2.96,I
1291,4095,576,770,-8.99,0.55,2.87,I
1291,4095,577,770,-9.17,0.24,3.34,I
1292,4095,577,770,-9.05,-0.02,3.32,I
1292,4095,576,770,-9.21,-0.20,3.55,I
1292,4095,575,770,-9.18,-0.16,3.54,I
1292,4095,574,770,-9.27,-0.04,3.34,I
1293,4095,574,771,-9.22,0.38,3.18,I
1292,4095,573,772,-9.24,0.67,2.93,I
1293,4095,574,772,-9.33,0.69,2.90,I
1293,4095,575,772,-9.23,0.90,2.90,I
1294,4095,574,773,-9.36,1.16,2.85,I
1294,4095,574,771,-9.23,1.16,2.93,I
1294,4095,575,771,-9.00,1.42,2.83,I
1293,4095,574,771,-8.89,1.46,2.68,I
1293,4095,574,771,-8.76,1.36,2.67,I
1294,4095,574,771,-8.91,1.28,2.81,I
1293,4095,575,771,-9.11,1.00,2.91,I
1294,4095,572,771,-9.22,0.68,3.18,I
1294,4095,572,770,-9.39,0.57,3.13,I
1294,4095,573,770,-9.41,0.49,3.31,I
1294,4095,574,769,-9.33,0.45,3.20,I
1294,4095,574,769,-9.48,0.49,3.33,I
1294,4095,575,768,-9.30,0.62,3.08,I
1294,4095,575,768,-9.32,0.76,3.14,I
1294,4095,576,768,-9.33,0.62,3.26,I
1293,4095,577,767,-9.11,0.48,3.06,I
1294,4095,578,769,-8.97,0.41,3.17,I
1294,4095,577,769,-9.13,0.26,3.14,I
1294,4095,578,769,-9.32,0.20,3.11,I
1294,4095,576,769,-9.36,0.27,3.23,I
1294,4095,576,770,-9.38,0.35,3.41,I
1294,4095,576,770,-9.69,0.64,3.20,I
1294,4095,579,769,-9.84,1.16,3.06,I
1294,4095,579,769,-9.50,1.36,3.04,I
1294,4095,579,768,-9.06,1.35,3.28,I
1294,4095,577,769,-8.90,1.46,3.46,I
1295,4095,577,771,-8.55,1.66,3.44,I
1295,4095,578,771,-8.53,1.62,3.46,I
1295,4095,578,770,-8.52,1.59,3.60,I
1295,4095,577,770,-8.36,1.57,3.53,I
1295,4095,575,770,-8.34,1.27,3.57,I
1295,4095,576,770,-8.49,1.10,3.87,I
1295,4095,576,770,-8.56,0.92,3.88,I
1296,4095,576,770,-8.80,0.78,3.79,I
1295,4095,576,771,-8.82,0.49,3.99,I
1295,4095,575,770,-8.80,0.52,3.86,I
1296,4095,575,770,-8.90,0.51,3.93,I
1296,4095,575,770,-8.77,0.63,3.87,I
1296,4095,575,771,-9.04,0.61,3.93,I
1296,4095,575,772,-8.99,0.67,3.89,I
1297,4095,576,772,-8.88,0.72,3.89,I
1296,4095,576,772,-8.84,0.66,3.73,I
1296,4095,575,772,-8.70,0.60,3.74,I
1297,4095,575,773,-8.67,0.43,3.75,I
1297,4095,575,773,-8.66,0.31,3.76,I
1297,4095,575,774,-8.77,0.45,3.91,I
1297,4095,574,775,-8.81,0.67,3.67,I
1297,4095,575,774,-8.83,0.78,3.58,I
1297,4095,576,774,-8.77,0.70,3.48,I
1297,4095,576,774,-8.81,0.87,3.49,I
1297,4095,577,775,-8.83,1.11,3.42,I
1297,4095,576,776,-8.92,1.23,3.26,I
1297,4095,576,777,-9.08,1.14,3.25,I
1297,4095,576,776,-9.12,1.38,3.16,I
1297,4095,576,776,-9.26,1.39,3.08,I
1297,4095,576,776,-9.52,1.31,3.08,I
1298,4095,575,775,-9.56,1.28,3.08,I
1297,4095,576,775,-9.38,1.11,3.18,I
1297,4095,577,774,-9.51,1.03,3.31,I
1296,4095,577,775,-9.34,1.06,3.22,I
1296,4095,577,774,-9.22,0.94,3.18,I
1296,4095,578,774,-9.22,1.04,3.07,I
1296,4095,577,775,-9.14,1.02,3.07,I
1296,4095,577,775,-9.02,1.20,3.06,I
1296,4095,578,775,-9.11,1.13,3.06,I
1296,4095,577,775,-9.09,1.03,3.22,I
1294,4095,577,775,-9.03,0.87,3.20,I
1294,4095,577,774,-9.05,0.68,3.31,I
1294,4095,577,774,-9.06,0.43,3.57,I
1294,4095,577,774,-9.13,0.11,3.66,I
1293,4095,577,774,-9.05,-0.05,3.78,I
1293,4095,576,774,-9.00,-0.04,3.88,I
1293,4095,575,775,-9.07,0.02,3.81,I
1293,4095,575,776,-9.11,0.25,3.65,I
1294,4095,575,776,-9.11,0.63,3.55,I
1294,4095,576,776,-9.07,0.90,3.18,I
1294,4095,574,776,-9.04,1.17,3.26,I
1295,4095,575,775,-8.90,1.44,3.27,I
1294,4095,575,774,-8.85,1.71,2.94,I
1294,4095,575,773,-8.73,1.84,2.90,I
1294,4095,577,773,-8.88,1.89,3.05,I
1296,4095,577,773,-8.78,1.88,3.17,I
1295,4095,578,773,-8.90,1.56,3.34,I
1296,4095,578,774,-8.96,1.22,3.34,I
1297,4095,578,773,-9.09,0.84,3.61,I
1297,4095,578,773,-9.14,0.67,3.73,I
1297,4095,578,774,-9.35,0.59,3.65,I
1297,4095,579,773,-9.31,0.60,3.61,I
1297,4095,579,772,-9.28,0.65,3.53,I
1296,4095,579,773,-8.98,0.65,3.57,I
1297,4095,578,773,-9.05,0.52,3.46,I
1297,4095,578,773,-9.09,0.58,3.53,I
1297,4095,578,773,-9.03,0.50,3.48,I
1297,4095,578,774,-9.01,0.63,3.49,I
1297,4095,579,774,-8.90,0.60,3.30,I
1297,4095,578,774,-8.86,0.59,3.34,I
1298,4095,578,775,-8.87,0.46,3.51,I
1298,4095,579,774,-8.84,0.54,3.55,I
1298,4095,579,774,-8.89,0.23,3.70,I
1297,4095,579,775,-9.01,0.24,3.76,I
1297,4095,579,775,-8.88,0.32,3.69,I
1298,4095,580,774,-8.98,0.38,3.59,I
1297,4095,579,774,-8.90,0.61,3.39,I
1297,4095,579,774,-8.93,0.83,3.37,I
1297,4095,579,774,-8.88,1.10,3.39,I
1297,4095,580,773,-8.78,1.11,3.39,I
1296,4095,581,774,-9.00,1.05,3.37,I
1296,4095,580,773,-9.11,1.02,3.48,I
1296,4095,581,773,-9.03,1.14,3.24,I
1296,4095,580,773,-9.13,0.91,3.25,I
1295,4095,582,774,-8.96,1.02,3.44,I
1295,4095,581,773,-9.03,1.07,3.34,I
1295,4095,580,775,-8.89,1.33,3.21,I
1295,4095,580,774,-9.09,1.35,3.24,I
1294,4095,580,774,-9.24,1.36,3.45,I
1294,4095,580,774,-9.56,1.02,3.62,I
1294,4095,581,773,-9.38,0.87,3.66,I
1294,4095,582,774,-9.24,0.56,3.53,I
1294,4095,581,773,-9.18,0.46,3.56,I
1294,4095,581,773,-8.96,0.39,3.65,I
1294,4095,582,773,-8.98,0.32,3.56,I
1294,4095,581,773,-8.84,0.43,3.50,I
1295,4095,581,774,-8.86,0.33,3.68,I
1295,4095,582,774,-8.74,0.38,3.53,I
1295,4095,580,773,-8.71,0.36,3.59,I
1295,4095,579,773,-8.64,0.33,3.65,I
1295,4095,580,773,-8.77,0.36,3.77,I
1296,4095,580,772,-8.76,0.21,3.64,I
1296,4095,581,773,-8.90,0.04,3.85,I
1297,4095,581,772,-8.96,-0.02,4.03,I
1297,4095,580,772,-8.83,0.12,3.85,I
1297,4095,581,773,-9.10,0.30,3.81,I
1297,4095,581,773,-9.12,0.72,3.43,I
1297,4095,581,773,-9.21,0.96,3.23,I
1298,4095,581,774,-9.05,1.05,3.20,I
1297,4095,580,775,-8.89,0.88,3.22,I
1298,4095,581,774,-8.75,0.90,2.99,I
1297,4095,581,774,-8.76,1.06,2.88,I
1297,4095,580,773,-8.81,1.04,3.05,I
1298,4095,581,773,-8.96,1.13,3.01,I
1298,4095,581,774,-9.10,1.16,3.25,I
1297,4095,581,774,-9.09,1.20,3.18,I
1297,4095,581,775,-9.23,1.23,3.18,I
1297,4095,580,774,-9.47,1.07,3.37,I
1297,4095,580,775,-9.53,1.03,3.21,I
1297,4095,581,775,-9.55,0.99,3.18,I
1297,4095,581,774,-9.42,1.02,3.16,I
1297,4095,580,775,-9.47,0.98,3.11,I
1297,4095,580,775,-9.42,0.92,3.10,I
1297,4095,581,774,-9.28,0.82,3.13,I
1298,4095,581,773,-9.04,0.68,3.22,I
1298,4095,580,774,-9.21,0.43,3.29,I
1298,4095,580,774,-8.93,0.24,3.46,I
1298,4095,580,775,-8.86,0.04,3.60,I
1298,4095,581,775,-8.79,-0.26,3.80,I
1297,4095,581,775,-8.80,-0.40,3.96,I
1298,4095,581,775,-8.82,-0.25,3.89,I
1298,4095,581,774,-8.93,0.10,3.56,I
1298,4095,580,774,-9.13,0.57,3.41,I
1297,4095,581,773,-9.31,0.90,3.05,I
1297,4095,579,773,-9.07,1.19,3.04,I
1297,4095,579,773,-9.04,1.34,2.94,I
1298,4095,578,773,-9.19,1.35,2.90,I
1298,4095,577,773,-9.23,1.31,2.59,I
1298,4095,577,773,-9.21,1.13,2.83,I
1298,4095,576,773,-9.13,0.89,2.89,I
1297,4095,576,772,-9.26,0.90,3.05,I
1297,4095,575,772,-9.24,0.81,2.90,I
1297,4095,576,772,-9.06,0.67,2.90,I
1297,4095,576,773,-8.91,0.71,2.89,I
1298,4095,575,773,-8.70,0.79,2.78,I
1298,4095,574,774,-9.08,0.71,3.10,I
1298,4095,574,772,-9.22,0.74,3.48,I
